match_id,date,team,opponent,player_id,player,position,started,minutes,goals,assists,yellow,red,rating,xg,xa,shots,sot,passes,passAcc,keyPasses,touches,tackles,interceptions,aerials,dribbles,fouls,clearances,dispossessed,saves
5868021,2026-08-22,Sevilla,Athletic Club,388505,Lucien Agoume,DMC,1,96,0,0,0,0,7.9,0.0,0.0,0,0,27,21,0,55,6,5,0,0,4,8,0,0
5868021,2026-08-22,Sevilla,Athletic Club,335041,Jon Guridi,DMC,1,45,0,0,1,0,6.3,0.0,0.0,0,0,16,13,0,24,3,0,0,0,1,1,2,0
5868021,2026-08-22,Sevilla,Athletic Club,507590,Miguel Sierra,AMR,1,45,0,0,1,0,6.8,0.03,0.0,1,0,7,5,0,15,3,0,0,3,0,0,0,0
5868021,2026-08-22,Sevilla,Athletic Club,464952,Peque Fernandez,AMC,1,45,0,0,1,0,6.0,0.04,0.0,1,0,4,3,0,9,1,0,0,0,2,0,0,0
5868021,2026-08-22,Sevilla,Athletic Club,511064,Oso,AML,1,77,1,1,0,0,8.5,0.39,0.13,2,1,17,14,1,44,7,2,2,1,0,3,2,0
5868021,2026-08-22,Sevilla,Athletic Club,454790,Robbie Ure,FW,1,96,0,0,0,0,6.4,0.0,0.0,0,0,7,1,1,12,1,0,1,0,1,0,0,0
5868021,2026-08-22,Sevilla,Athletic Club,337022,Chidera Ejuke,Sub,0,51,1,0,0,0,7.2,0.34,0.0,1,1,7,5,0,21,3,0,1,0,1,1,0,0
5868021,2026-08-22,Sevilla,Athletic Club,492362,Isaac Romero,Sub,0,51,1,1,0,0,8.3,0.09,0.0,1,1,7,5,1,25,2,1,3,1,0,3,1,0
5868021,2026-08-22,Sevilla,Athletic Club,422956,Jose Angel Carmona,Sub,0,29,0,0,0,0,6.6,0.0,0.0,0,0,3,1,0,9,2,1,0,0,1,1,0,0
5868021,2026-08-22,Sevilla,Athletic Club,605436,Julio Diaz,Sub,0,19,0,0,0,0,6.1,0.0,0.0,0,0,4,3,0,7,1,0,0,0,0,0,0,0
5868021,2026-08-22,Sevilla,Athletic Club,621893,Nico Guillen,Sub,0,51,0,0,1,0,6.3,0.0,0.0,0,0,13,10,0,21,3,1,0,0,4,3,0,0
5868023,2026-08-21,Real Betis,Real Sociedad,448208,Alvaro Valles,GK,1,95,0,0,0,0,7.2,0.0,0.0,0,0,28,21,0,43,0,0,0,0,0,3,0,3
5868023,2026-08-21,Real Betis,Real Sociedad,125211,Hector Bellerin,DR,1,95,0,0,1,0,5.9,0.0,0.0,0,0,50,43,0,62,2,0,0,0,0,1,0,0
5868023,2026-08-21,Real Betis,Real Sociedad,402206,Natan,DC,1,95,0,0,1,0,7.3,0.0,0.0,0,0,53,48,0,65,3,0,4,0,1,7,0,0
5868023,2026-08-21,Real Betis,Real Sociedad,83686,Marc Bartra,DC,1,95,0,0,0,0,7.8,0.02,0.0,1,0,46,38,1,60,1,2,5,0,0,6,0,0
5868023,2026-08-21,Real Betis,Real Sociedad,422957,Fran Garcia,DL,1,95,0,0,1,0,6.8,0.0,0.04,0,0,44,38,1,63,3,2,1,0,2,0,0,0
5868023,2026-08-21,Real Betis,Real Sociedad,323148,Marc Roca,DMC,1,95,0,0,0,0,7.7,0.06,0.0,2,0,56,51,0,73,5,2,2,1,2,3,0,0
5868023,2026-08-21,Real Betis,Real Sociedad,512611,Facundo Bernal,DMC,1,57,0,0,0,0,6.8,0.03,0.0,1,0,37,32,0,44,5,1,1,0,1,0,0,0
5868023,2026-08-21,Real Betis,Real Sociedad,364315,Antony,AMR,1,95,0,0,0,0,7.8,0.3,0.33,5,2,42,40,3,68,2,3,1,1,0,1,1,0
5868023,2026-08-21,Real Betis,Real Sociedad,297203,Pablo Fornals,AMC,1,95,0,0,0,0,7.4,0.09,0.17,2,0,56,48,4,75,1,4,0,0,1,0,0,0
5868023,2026-08-21,Real Betis,Real Sociedad,382631,Rodrigo Riquelme,AML,1,72,1,0,0,0,8.0,0.04,0.1,1,1,31,25,2,51,3,2,0,3,1,0,0,0
5868023,2026-08-21,Real Betis,Real Sociedad,362501,Cucho Hernandez,FW,1,79,0,1,0,0,7.6,0.08,0.08,2,1,19,14,2,38,2,0,2,2,0,2,3,0
5868023,2026-08-21,Real Betis,Real Sociedad,432475,Nelson Deossa,Sub,0,16,0,0,0,0,6.3,0.03,0.1,1,1,4,4,1,8,0,0,0,0,0,1,1,0
5868023,2026-08-21,Real Betis,Real Sociedad,82989,Isco,Sub,0,38,0,0,0,0,6.7,0.51,0.03,2,2,9,7,1,20,1,1,0,0,1,1,1,0
5868023,2026-08-21,Real Betis,Real Sociedad,551186,Pablo Garcia,Sub,0,23,0,0,0,0,6.3,0.04,0.04,1,0,6,6,2,9,0,0,0,0,0,0,0,0
5868023,2026-08-21,Real Sociedad,Real Betis,270504,Alex Remiro,GK,1,95,0,0,0,0,7.2,0.0,0.01,0,0,48,33,0,62,0,0,0,0,0,0,0,6
5868023,2026-08-21,Real Sociedad,Real Betis,463961,Jon Aramburu,DR,1,95,0,0,1,0,6.8,0.03,0.0,1,1,49,43,0,80,4,6,2,0,5,5,0,0
5868023,2026-08-21,Real Sociedad,Real Betis,315566,Igor Zubeldia,DC,1,95,0,0,1,0,6.4,0.0,0.0,0,0,75,65,0,80,2,1,3,0,1,1,0,0
5868023,2026-08-21,Real Sociedad,Real Betis,495459,Jon Martin,DC,1,95,0,0,0,0,6.4,0.0,0.0,0,0,70,62,0,82,6,0,2,0,0,4,0,0
5868023,2026-08-21,Real Sociedad,Real Betis,355110,Sergio Gomez,DL,1,71,0,0,1,0,6.8,0.04,0.07,1,0,27,26,1,40,2,0,0,1,2,1,0,0
5868023,2026-08-21,Real Sociedad,Real Betis,313542,Carlos Soler,DMC,1,95,0,0,0,0,6.4,0.0,0.01,0,0,62,55,0,70,1,0,0,1,0,1,0,0
5868023,2026-08-21,Real Sociedad,Real Betis,318505,Yangel Herrera,DMC,1,71,0,0,0,0,6.4,0.0,0.0,0,0,46,43,1,60,0,0,0,1,1,1,3,0
5868023,2026-08-21,Real Sociedad,Real Betis,377285,Takefusa Kubo,AMR,1,57,0,0,0,0,6.8,0.07,0.0,1,0,16,12,0,34,1,1,0,4,1,0,0,0
5868023,2026-08-21,Real Sociedad,Real Betis,407080,Luka Sucic,AMC,1,86,0,0,0,0,6.5,0.11,0.0,2,1,32,29,1,41,1,0,0,0,0,0,1,0
5868023,2026-08-21,Real Sociedad,Real Betis,367857,Ander Barrenetxea,AML,1,57,0,0,0,0,6.2,0.03,0.02,1,0,15,11,0,27,1,0,0,2,1,0,3,0
5868023,2026-08-21,Real Sociedad,Real Betis,428066,Orri Oskarsson,FW,1,95,0,0,0,0,6.1,0.84,0.0,3,1,14,6,1,27,1,0,2,1,1,0,2,0
5868023,2026-08-21,Real Sociedad,Real Betis,400185,Arsen Zakharyan,Sub,0,9,0,0,0,0,6.0,0.0,0.0,0,0,2,1,0,8,0,0,0,0,0,0,0,0
5868023,2026-08-21,Real Sociedad,Real Betis,407138,Benat Turrientes,Sub,0,24,0,0,0,0,6.1,0.0,0.0,0,0,26,23,1,26,0,0,0,0,0,0,0,0
5868023,2026-08-21,Real Sociedad,Real Betis,298839,Mikel Oyarzabal,Sub,0,38,0,0,0,0,6.0,0.0,0.07,0,0,17,15,1,22,0,1,0,0,0,0,0,0
5868023,2026-08-21,Real Sociedad,Real Betis,367583,Aihen Munoz,Sub,0,24,0,0,0,0,6.0,0.0,0.01,0,0,7,6,0,15,2,0,0,0,0,0,0,0
5868023,2026-08-21,Real Sociedad,Real Betis,546574,Alex Marchal,Sub,0,38,0,0,0,0,6.0,0.0,0.07,0,0,10,7,1,17,1,0,0,0,0,0,0,0
5868024,2026-08-23,Elche,Barcelona,422916,Matias Dituro,GK,1,93,0,0,0,0,5.4,0.0,0.0,0,0,52,34,0,62,0,0,0,0,0,0,0,2
5868024,2026-08-23,Elche,Barcelona,510360,Buba Sangare,DR,1,93,0,0,0,0,5.1,0.0,0.0,0,0,26,19,0,41,1,0,0,1,2,0,0,0
5868024,2026-08-23,Elche,Barcelona,419616,Federico Redondo,DC,1,80,0,0,0,0,5.1,0.0,0.02,0,0,53,46,1,63,4,3,1,0,0,1,0,0
5868024,2026-08-23,Elche,Barcelona,423282,David Affengruber,DC,1,93,0,0,0,0,5.3,0.2,0.0,1,0,47,37,0,62,1,4,1,0,0,2,1,0
5868024,2026-08-23,Elche,Barcelona,402862,Victor Chust,DC,1,93,0,0,0,0,5.1,0.0,0.01,0,0,60,55,0,75,2,1,0,0,2,1,0,0
5868024,2026-08-23,Elche,Barcelona,390240,German Valera,DL,1,93,0,0,0,0,5.6,0.0,0.12,0,0,27,22,2,53,1,0,0,1,0,1,1,0
5868024,2026-08-23,Elche,Barcelona,402087,Tete Morente,MR,1,63,0,0,0,0,5.7,0.0,0.0,0,0,18,12,0,27,1,0,1,0,2,0,1,0
5868024,2026-08-23,Elche,Barcelona,448050,Marc Aguado,MC,1,63,0,0,0,0,5.9,0.0,0.0,0,0,25,21,0,30,1,0,0,0,1,1,0,0
5868024,2026-08-23,Elche,Barcelona,357388,Gonzalo Villar,MC,1,93,0,0,0,0,6.3,0.0,0.29,0,0,45,39,2,62,2,1,1,0,3,0,1,0
5868024,2026-08-23,Elche,Barcelona,508339,Ali Houary,ML,1,63,0,0,1,0,5.5,0.34,0.01,1,0,29,24,0,47,0,1,0,1,1,0,4,0
5868024,2026-08-23,Elche,Barcelona,391082,Fer Nino,FW,1,68,0,0,0,0,6.1,0.0,0.0,0,0,18,11,0,29,2,1,4,0,1,0,2,0
5868024,2026-08-23,Elche,Barcelona,137031,Ezequiel Ponce,Sub,0,25,0,0,0,0,6.5,0.03,0.05,1,1,5,5,1,12,1,1,1,0,0,0,0,0
5868024,2026-08-23,Elche,Barcelona,432384,Facundo Buonanotte,Sub,0,30,0,0,0,0,6.1,0.4,0.0,2,1,5,3,0,13,0,0,0,1,0,0,1,0
5868024,2026-08-23,Elche,Barcelona,516414,Lucas Cepeda,Sub,0,30,0,0,0,0,5.9,0.03,0.01,1,0,9,9,1,14,1,0,0,1,1,0,1,0
5868024,2026-08-23,Elche,Barcelona,438351,Martim Neto,Sub,0,30,0,0,0,0,6.0,0.03,0.0,1,0,11,8,0,15,0,0,0,2,0,0,0,0
5868024,2026-08-23,Elche,Barcelona,108100,Pedro Bigas,Sub,0,13,0,0,0,0,6.0,0.0,0.0,0,0,6,4,0,8,0,0,0,0,0,0,0,0
5868024,2026-08-23,Barcelona,Elche,422824,Joan Garcia,GK,1,93,0,0,0,0,7.3,0.0,0.0,0,0,21,19,0,32,0,0,0,0,0,1,0,2
5868024,2026-08-23,Barcelona,Elche,368091,Eric Garcia,DR,1,93,0,0,0,0,8.3,0.0,0.08,0,0,71,62,1,101,4,2,1,1,1,5,0,0
5868024,2026-08-23,Barcelona,Elche,130331,Andreas Christensen,DC,1,93,0,0,0,0,7.6,0.0,0.0,0,0,74,72,0,89,0,2,3,0,3,10,0,0
5868024,2026-08-23,Barcelona,Elche,512879,Gerard Martin,DC,1,93,0,0,0,0,8.0,0.0,0.0,0,0,58,56,0,75,2,1,1,0,0,12,0,0
5868024,2026-08-23,Barcelona,Elche,591617,Xavi Espart,DL,1,93,0,0,0,0,8.4,0.0,0.0,0,0,52,44,1,81,7,2,3,1,1,5,0,0
5868024,2026-08-23,Barcelona,Elche,422937,Gavi,DMC,1,44,0,0,0,0,6.5,0.0,0.01,0,0,14,12,0,25,2,1,2,0,2,0,0,0
5868024,2026-08-23,Barcelona,Elche,534796,Marc Bernal,DMC,1,79,0,0,0,0,7.5,0.32,0.03,1,0,42,32,0,59,8,2,0,0,2,1,0,0
5868024,2026-08-23,Barcelona,Elche,480249,Lamine Yamal,AMR,1,64,0,0,0,0,6.7,0.25,0.15,2,0,29,22,1,41,1,1,0,1,1,0,1,0
5868024,2026-08-23,Barcelona,Elche,463838,Fermin Lopez,AMC,1,93,2,0,0,0,8.9,0.82,0.02,2,2,33,27,1,51,3,0,1,1,2,0,1,0
5868024,2026-08-23,Barcelona,Elche,392646,Karim Adeyemi,AML,1,64,1,0,0,0,7.5,0.42,0.06,1,1,20,11,1,31,0,0,0,2,0,0,0,0
5868024,2026-08-23,Barcelona,Elche,300447,Raphinha,FW,1,79,2,1,0,0,9.7,1.56,0.33,3,3,18,15,3,26,1,0,0,0,0,1,0,0
5868024,2026-08-23,Barcelona,Elche,301019,Jules Kounde,Sub,0,14,0,0,0,0,6.2,0.0,0.0,0,0,15,14,0,17,0,0,1,0,0,0,0,0
5868024,2026-08-23,Barcelona,Elche,128967,Joao Cancelo,Sub,0,14,0,0,0,0,6.1,0.0,0.0,0,0,12,8,0,14,0,0,0,0,0,1,0,0
5868024,2026-08-23,Barcelona,Elche,261212,Dani Olmo,Sub,0,29,0,0,0,0,6.2,0.09,0.0,1,0,15,15,0,23,0,0,0,1,0,0,0,0
5868024,2026-08-23,Barcelona,Elche,402197,Pedri,Sub,0,49,0,0,0,0,6.7,0.0,0.05,0,0,46,41,0,53,3,0,0,0,0,1,0,0
5868024,2026-08-23,Barcelona,Elche,349669,Anthony Gordon,Sub,0,29,0,2,0,0,7.7,0.2,0.29,1,1,13,13,2,16,0,0,0,0,0,0,0,0
5868025,2026-08-22,Espanyol,Real Madrid,259393,Marko Dmitrovic,GK,1,94,0,0,0,0,6.6,0.0,0.0,0,0,21,9,0,33,1,0,0,0,0,1,0,6
5868025,2026-08-22,Espanyol,Real Madrid,449410,Omar El Hilali,DR,1,94,0,0,0,0,6.0,0.0,0.0,0,0,19,17,0,51,3,1,0,0,4,5,0,0
5868025,2026-08-22,Espanyol,Real Madrid,419935,Clemens Riedel,DC,1,65,0,0,1,0,6.2,0.02,0.0,1,1,26,22,0,34,1,0,1,0,3,4,1,0
5868025,2026-08-22,Espanyol,Real Madrid,344200,Unai Nunez,DC,1,94,0,0,0,0,6.3,0.0,0.0,0,0,39,37,0,51,0,0,1,0,0,5,0,0
5868025,2026-08-22,Espanyol,Real Madrid,555136,Roger Hinojo,DL,1,94,0,0,0,0,6.0,0.0,0.0,0,0,42,35,0,52,4,0,0,0,1,0,0,0
5868025,2026-08-22,Espanyol,Real Madrid,468761,Cala,MR,1,65,1,0,1,0,7.2,0.38,0.01,2,1,23,15,1,33,4,0,0,1,3,1,1,0
5868025,2026-08-22,Espanyol,Real Madrid,335696,Edu Exposito,MC,1,87,0,0,1,0,6.9,0.09,0.01,3,1,47,40,0,69,6,0,0,3,1,1,1,0
5868025,2026-08-22,Espanyol,Real Madrid,401173,Urko Gonzalez de Zarate,MC,1,74,0,0,0,0,5.8,0.0,0.0,0,0,28,28,0,36,4,0,0,0,0,0,1,0
5868025,2026-08-22,Espanyol,Real Madrid,398922,Tyrhys Dolan,ML,1,94,0,0,0,0,5.3,0.0,0.06,0,0,21,18,0,39,1,2,0,0,2,1,2,0
5868025,2026-08-22,Espanyol,Real Madrid,506010,Javi Hernandez,FW,1,74,0,1,0,0,6.9,0.0,0.25,0,0,16,15,2,32,2,0,0,1,2,0,5,0
5868025,2026-08-22,Espanyol,Real Madrid,448296,Roberto Fernandez,FW,1,94,0,0,0,0,6.6,0.48,0.01,2,0,10,8,1,22,1,0,4,0,2,3,0,0
5868025,2026-08-22,Espanyol,Real Madrid,361696,Vanja Drkusic,Sub,0,29,0,0,0,0,6.3,0.0,0.0,0,0,9,7,0,16,2,0,0,0,1,4,0,0
5868025,2026-08-22,Espanyol,Real Madrid,382157,Pol Lozano,Sub,0,20,0,0,1,0,6.0,0.0,0.0,0,0,7,6,0,9,2,0,0,0,0,1,0,0
5868025,2026-08-22,Espanyol,Real Madrid,430451,Jofre Carreras,Sub,0,7,0,0,0,0,5.9,0.0,0.0,0,0,4,2,0,6,0,0,0,0,0,0,1,0
5868025,2026-08-22,Espanyol,Real Madrid,140772,Pere Milla,Sub,0,20,0,0,1,0,5.7,0.0,0.0,0,0,5,5,0,7,0,0,0,0,0,0,1,0
5868025,2026-08-22,Espanyol,Real Madrid,531460,Rafel Bauza,Sub,0,29,0,0,0,0,6.3,0.0,0.0,0,0,9,9,0,19,5,0,0,0,0,0,0,0
5868025,2026-08-22,Real Madrid,Espanyol,73798,Thibaut Courtois,GK,1,94,0,0,0,0,6.2,0.0,0.0,0,0,24,19,0,29,0,0,0,0,0,0,0,2
5868025,2026-08-22,Real Madrid,Espanyol,322153,Denzel Dumfries,DR,1,79,0,0,0,0,6.7,0.18,0.0,4,1,31,27,0,53,4,0,0,0,1,1,0,0
5868025,2026-08-22,Real Madrid,Espanyol,345957,Ibrahima Konate,DC,1,94,0,0,0,0,7.3,0.04,0.0,1,1,75,73,0,89,3,1,4,0,0,5,0,0
5868025,2026-08-22,Real Madrid,Espanyol,468852,Dean Huijsen,DC,1,94,0,0,0,0,6.7,0.04,0.0,1,0,76,74,0,85,0,1,3,0,0,5,0,0
5868025,2026-08-22,Real Madrid,Espanyol,437583,Alvaro Carreras,DL,1,63,0,0,0,0,6.7,0.0,0.0,0,0,34,32,2,47,2,0,0,1,0,1,0,0
5868025,2026-08-22,Real Madrid,Espanyol,136741,Bernardo Silva,DMC,1,79,0,0,0,0,6.4,0.0,0.01,0,0,55,52,1,68,3,1,0,1,3,2,1,0
5868025,2026-08-22,Real Madrid,Espanyol,344644,Federico Valverde,DMC,1,94,0,0,0,0,7.3,0.06,0.03,1,0,66,64,1,79,4,1,0,1,1,2,0,0
5868025,2026-08-22,Real Madrid,Espanyol,415181,Arda Guler,AMR,1,63,0,1,0,0,8.3,0.0,0.6,0,0,41,38,7,63,2,0,1,1,0,0,1,0
5868025,2026-08-22,Real Madrid,Espanyol,379868,Jude Bellingham,AMC,1,79,1,0,0,0,8.2,0.09,0.02,2,2,39,37,2,61,4,0,2,3,0,2,3,0
5868025,2026-08-22,Real Madrid,Espanyol,337782,Vinicius Junior,AML,1,94,0,0,1,0,6.7,0.04,0.02,1,0,13,9,0,38,1,0,0,3,1,0,0,0
5868025,2026-08-22,Real Madrid,Espanyol,300713,Kylian Mbappe,FW,1,94,0,0,0,0,7.0,1.43,0.01,10,3,39,32,1,67,0,0,0,3,0,0,2,0
5868025,2026-08-22,Real Madrid,Espanyol,369109,Eduardo Camavinga,Sub,0,15,0,0,0,0,6.2,0.0,0.0,0,0,13,13,0,15,1,0,0,0,1,0,0,0
5868025,2026-08-22,Real Madrid,Espanyol,363496,Marc Cucurella,Sub,0,31,0,0,0,0,6.5,0.0,0.05,0,0,21,19,1,27,1,1,1,0,0,0,0,0
5868025,2026-08-22,Real Madrid,Espanyol,318871,Trent Alexander-Arnold,Sub,0,15,0,0,0,0,6.3,0.0,0.02,0,0,11,7,0,15,1,0,0,0,0,0,0,0
5868025,2026-08-22,Real Madrid,Espanyol,557000,Yan Diomande,Sub,0,31,0,0,0,0,6.3,0.0,0.05,0,0,11,10,1,21,0,0,0,1,0,0,0,0
5868025,2026-08-22,Real Madrid,Espanyol,516341,Carlos Espi,Sub,0,15,1,0,0,0,7.1,0.52,0.06,1,1,3,2,1,9,0,0,0,1,0,0,0,0
5868030,2026-08-22,Valencia,Celta Vigo,141499,Stole Dimitrievski,GK,1,95,0,0,1,0,6.8,0.0,0.01,0,0,29,19,0,39,0,0,0,0,0,1,0,3
5868030,2026-08-22,Valencia,Celta Vigo,408732,Jesus Vazquez,DR,1,95,0,0,0,0,6.9,0.0,0.0,0,0,27,24,0,45,2,2,0,1,3,1,0,0
5868030,2026-08-22,Valencia,Celta Vigo,372634,Justin de Haas,DC,1,45,0,0,1,0,6.3,0.0,0.0,0,0,36,34,0,38,0,0,0,0,1,2,0,0
5868030,2026-08-22,Valencia,Celta Vigo,427831,Cesar Tarrega,DC,1,95,0,0,0,0,7.5,0.0,0.01,0,0,59,54,0,72,5,1,1,0,2,3,0,0
5868030,2026-08-22,Valencia,Celta Vigo,302889,Pepelu,DC,1,95,0,0,0,0,7.0,0.04,0.01,1,0,82,75,0,96,2,0,0,0,1,8,0,0
5868030,2026-08-22,Valencia,Celta Vigo,119817,Jose Gaya,DL,1,68,0,0,0,0,6.5,0.0,0.0,0,0,24,20,1,37,0,0,0,0,1,1,0,0
5868030,2026-08-22,Valencia,Celta Vigo,562981,Ryunosuke Sato,MR,1,56,0,0,0,0,6.3,0.0,0.0,0,0,20,18,0,25,1,0,0,0,1,0,0,0
5868030,2026-08-22,Valencia,Celta Vigo,303876,Guido Rodriguez,MC,1,95,0,0,0,0,7.1,0.02,0.0,1,1,67,60,0,81,1,2,2,0,1,3,3,0
5868030,2026-08-22,Valencia,Celta Vigo,379684,Filip Ugrinic,MC,1,68,0,0,0,0,6.8,0.1,0.12,2,1,40,39,1,52,1,0,0,0,1,0,0,0
5868030,2026-08-22,Valencia,Celta Vigo,431507,Javi Guerra,ML,1,95,0,0,0,0,6.2,0.08,0.02,1,0,38,27,1,56,2,0,0,0,0,2,1,0
5868030,2026-08-22,Valencia,Celta Vigo,323625,Arnaut Danjuma,FW,1,82,0,0,0,0,5.9,0.43,0.02,3,0,15,14,0,28,0,0,0,1,2,0,1,0
5868030,2026-08-22,Valencia,Celta Vigo,322095,Mouctar Diakhaby,Sub,0,50,0,0,0,0,6.6,0.0,0.0,0,0,31,26,0,41,0,2,1,0,0,4,0,0
5868030,2026-08-22,Valencia,Celta Vigo,431121,Aliou Dieng,Sub,0,27,0,0,0,0,6.0,0.0,0.0,0,0,7,6,0,11,0,0,0,0,2,1,0,0
5868030,2026-08-22,Valencia,Celta Vigo,297546,Umar Sadiq,Sub,0,39,0,0,0,0,6.0,0.0,0.0,0,0,6,5,0,10,0,0,1,0,1,0,1,0
5868030,2026-08-22,Valencia,Celta Vigo,294848,Pablo Maffeo,Sub,0,27,0,0,0,0,6.3,0.0,0.0,0,0,6,5,1,14,0,0,0,0,0,2,0,0
5868030,2026-08-22,Valencia,Celta Vigo,354526,Hugo Duro,Sub,0,13,0,0,0,0,6.0,0.0,0.0,0,0,1,1,0,2,0,0,0,0,1,0,0,0
5868030,2026-08-22,Celta Vigo,Valencia,296723,Ionut Radu,GK,1,95,0,0,1,0,7.0,0.0,0.0,0,0,22,15,0,30,0,0,1,0,0,2,0,2
5868030,2026-08-22,Celta Vigo,Valencia,508331,Javi Rodriguez,DC,1,95,0,0,0,0,7.0,0.03,0.0,1,1,84,80,0,93,2,1,0,0,1,4,0,0
5868030,2026-08-22,Celta Vigo,Valencia,528001,Yoel Lago,DC,1,95,0,0,0,0,7.3,0.0,0.0,0,0,63,60,0,75,1,3,1,0,2,5,0,0
5868030,2026-08-22,Celta Vigo,Valencia,84008,Marcos Alonso,DC,1,95,0,0,0,0,7.5,0.1,0.0,2,0,106,97,0,127,1,3,1,0,1,6,0,0
5868030,2026-08-22,Celta Vigo,Valencia,386622,Sergio Carreira,DMR,1,95,0,0,1,0,6.6,0.03,0.09,1,0,59,50,0,78,0,0,0,2,1,2,0,0
5868030,2026-08-22,Celta Vigo,Valencia,369497,Javi Galan,DML,1,63,0,0,0,0,6.5,0.0,0.0,0,0,23,22,1,45,0,1,0,0,1,2,0,0
5868030,2026-08-22,Celta Vigo,Valencia,462768,Miguel Roman,MC,1,95,0,0,0,0,6.6,0.0,0.19,0,0,85,77,2,94,0,0,1,0,1,1,0,0
5868030,2026-08-22,Celta Vigo,Valencia,381643,Aleix Febas,MC,1,76,0,0,0,0,6.8,0.02,0.0,1,1,64,61,0,73,2,0,0,0,5,1,0,0
5868030,2026-08-22,Celta Vigo,Valencia,441888,Jones El Abdellaoui,FWR,1,62,0,0,0,0,5.8,0.3,0.01,1,0,13,12,0,18,0,0,0,0,2,0,0,0
5868030,2026-08-22,Celta Vigo,Valencia,396158,Ferran Jutgla,FW,1,63,0,0,0,0,6.0,0.0,0.0,0,0,8,6,0,15,1,0,0,0,0,0,2,0
5868030,2026-08-22,Celta Vigo,Valencia,427001,Hugo Alvarez,FWL,1,56,0,0,0,0,6.1,0.0,0.02,0,0,27,23,1,33,1,0,0,0,0,0,2,0
5868030,2026-08-22,Celta Vigo,Valencia,409030,Ilaix Moriba,Sub,0,19,0,0,0,0,6.2,0.0,0.0,0,0,14,14,0,18,0,0,0,0,0,2,1,0
5868030,2026-08-22,Celta Vigo,Valencia,459082,Pablo Duran,Sub,0,32,0,0,0,0,6.3,0.06,0.0,1,1,5,4,0,7,1,0,0,0,0,0,0,0
5868030,2026-08-22,Celta Vigo,Valencia,463588,Javi Rueda,Sub,0,33,0,0,1,0,6.1,0.0,0.0,0,0,8,4,0,15,0,1,0,0,2,2,0,0
5868030,2026-08-22,Celta Vigo,Valencia,91242,Iago Aspas,Sub,0,32,0,0,0,0,6.1,0.0,0.01,0,0,24,18,1,24,0,0,0,0,0,0,0,0
5868030,2026-08-22,Celta Vigo,Valencia,444227,Williot Swedberg,Sub,0,39,0,0,0,0,6.2,0.0,0.05,0,0,10,8,1,18,1,0,0,0,1,0,1,0
